Dates,Daily PNL,Gross Exposure,EOD Net Exposure,Cumulative PNL,Cumulative PNL%,DD in %,DD in INR
2001-02-07,-8200.000000000045,687025.0,687025.0,242004.24624999915,0.024200424624999915,-0.0008200000000000058,-8200.000000000058
2001-02-08,10850.000000000022,697875.0,697875.0,252854.24624999918,0.025285424624999917,0.0,0.0
2001-02-09,4975.000000000023,702850.0,702850.0,257829.2462499992,0.025782924624999922,0.0,0.0
2001-02-12,-500.0,702350.0,702350.0,257329.2462499992,0.02573292462499992,-5e-05,-500.0
2001-02-13,-5649.999999999977,696700.0,696700.0,251679.24624999924,0.025167924624999925,-0.0006149999999999971,-6149.999999999971
2001-02-14,1024.9999999999773,697725.0,697725.0,252704.2462499992,0.02527042462499992,-0.0005125,-5125.0
2001-02-15,12125.0,709850.0,709850.0,264829.2462499992,0.02648292462499992,0.0,0.0
2001-02-16,-16757.98999999995,693300.0,-693300.0,248071.25624999925,0.024807125624999926,-0.0016757989999999963,-16757.98999999996
2001-02-19,-175.0000000000682,693475.0,-693475.0,247896.2562499992,0.02478962562499992,-0.001693299000000002,-16932.99000000002
2001-02-20,750.0,692725.0,-692725.0,248646.2562499992,0.024864625624999918,-0.001618299000000002,-16182.99000000002
2001-02-21,7350.000000000023,685375.0,-685375.0,255996.25624999922,0.02559962562499992,-0.0008832989999999991,-8832.98999999999
2001-02-22,7825.0000000000455,677550.0,-677550.0,263821.2562499993,0.026382125624999926,-0.00010079899999999325,-1007.9899999999325
2001-02-23,18224.99999999991,659325.0,-659325.0,282046.25624999916,0.028204625624999917,0.0,0.0
2001-02-26,125.0,659200.0,-659200.0,282171.25624999916,0.028217125624999916,0.0,0.0
2001-02-27,6800.000000000068,652400.0,-652400.0,288971.2562499992,0.028897125624999923,0.0,0.0
2001-02-28,-25024.999999999978,677425.0,-677425.0,263946.2562499992,0.02639462562499992,-0.0025025,-25025.0
2001-03-01,-6180.020000000127,683400.0,683400.0,257766.23624999908,0.025776623624999908,-0.0031205020000000137,-31205.020000000135
2001-03-02,-26847.024999999918,656750.0,-656750.0,230919.21124999918,0.023091921124999918,-0.0058052045000000045,-58052.04500000004
2001-03-05,18500.0,638250.0,-638250.0,249419.21124999918,0.02494192112499992,-0.003955204500000004,-39552.04500000004
2001-03-07,-8174.9999999999545,646425.0,-646425.0,241244.21124999924,0.024124421124999924,-0.004772704499999998,-47727.044999999984
2001-03-08,4149.999999999977,642275.0,-642275.0,245394.2112499992,0.024539421124999922,-0.004357704500000001,-43577.04500000001
2001-03-09,15449.99999999993,626825.0,-626825.0,260844.21124999915,0.026084421124999913,-0.002812704500000007,-28127.04500000007
2001-03-12,24900.00000000009,601925.0,-601925.0,285744.21124999924,0.028574421124999923,-0.0003227044999999984,-3227.0449999999837
2001-03-13,44924.999999999956,557000.0,-557000.0,330669.2112499992,0.03306692112499992,0.0,0.0
2001-03-14,-26950.000000000044,583950.0,-583950.0,303719.2112499991,0.030371921124999913,-0.002695000000000006,-26950.00000000006
2001-03-15,-7549.9999999999545,591500.0,-591500.0,296169.2112499992,0.029616921124999918,-0.00345,-34500.0
2001-03-16,6549.9999999999545,584950.0,-584950.0,302719.2112499991,0.030271921124999913,-0.002795000000000006,-27950.00000000006
2001-03-19,-4799.9999999999545,589750.0,-589750.0,297919.2112499992,0.02979192112499992,-0.003275,-32750.0
2001-03-20,6774.999999999977,582975.0,-582975.0,304694.2112499992,0.030469421124999917,-0.0025975,-25975.0
2001-03-21,-11549.999999999955,594525.0,-594525.0,293144.21124999924,0.029314421124999924,-0.003752499999999994,-37524.99999999994
2001-03-22,8324.99999999993,586200.0,-586200.0,301469.2112499992,0.030146921124999917,-0.00292,-29200.0
2001-03-23,6150.000000000091,580050.0,-580050.0,307619.2112499993,0.030761921124999928,-0.0023049999999999885,-23049.999999999884
2001-03-26,-100.00000000002274,580150.0,-580150.0,307519.2112499993,0.03075192112499993,-0.0023149999999999885,-23149.999999999884
2001-03-27,-6350.897500000087,586325.0,586325.0,301168.3137499992,0.03011683137499992,-0.002950089749999996,-29500.897499999963
2001-03-28,11724.999999999909,598050.0,598050.0,312893.3137499991,0.03128933137499991,-0.0017775897500000078,-17775.89750000008
2001-03-29,-500.0,597550.0,597550.0,312393.3137499991,0.031239331374999908,-0.001827589750000008,-18275.89750000008
2001-03-30,-23497.26750000002,574225.0,-574225.0,288896.0462499991,0.02888960462499991,-0.00417731650000001,-41773.165000000095
2001-04-02,13300.00000000007,560925.0,-560925.0,302196.04624999914,0.030219604624999914,-0.0028473165000000035,-28473.165000000037
2001-04-03,274.99999999997726,560650.0,-560650.0,302471.04624999914,0.030247104624999913,-0.002819816500000004,-28198.165000000037
2001-04-04,8875.0,551775.0,-551775.0,311346.04624999914,0.031134604624999913,-0.0019323165000000038,-19323.165000000037
2001-04-06,-6000.0,557775.0,-557775.0,305346.04624999914,0.030534604624999913,-0.002532316500000004,-25323.165000000037
2001-04-09,975.0000000000227,556800.0,-556800.0,306321.04624999914,0.030632104624999913,-0.002434816500000004,-24348.165000000037
2001-04-10,12149.999999999978,544650.0,-544650.0,318471.04624999914,0.031847104624999914,-0.0012198165000000037,-12198.165000000037
2001-04-11,15524.999999999978,529125.0,-529125.0,333996.04624999914,0.03339960462499991,0.0,0.0
2001-04-12,12375.0,516750.0,-516750.0,346371.04624999914,0.034637104624999915,0.0,0.0
2001-04-16,-7875.0,524625.0,-524625.0,338496.04624999914,0.03384960462499991,-0.0007875,-7875.0
2001-04-17,-5174.9999999999545,529800.0,-529800.0,333321.0462499992,0.03333210462499992,-0.001304999999999994,-13049.999999999942
2001-04-18,-19014.595000000212,548650.0,548650.0,314306.451249999,0.0314306451249999,-0.0032064595000000145,-32064.595000000147
2001-04-19,16800.00000000007,565450.0,565450.0,331106.45124999905,0.03311064512499991,-0.0015264595000000088,-15264.595000000088
2001-04-20,2375.0,567825.0,567825.0,333481.45124999905,0.0333481451249999,-0.001288959500000009,-12889.595000000088
2001-04-23,3899.9999999999773,571725.0,571725.0,337381.45124999905,0.0337381451249999,-0.0008989595000000088,-8989.595000000088
2001-04-24,125.0,571850.0,571850.0,337506.45124999905,0.0337506451249999,-0.0008864595000000089,-8864.595000000088
2001-04-25,4375.0,576225.0,576225.0,341881.45124999905,0.0341881451249999,-0.00044895950000000887,-4489.5950000000885
2001-04-26,-4350.000000000023,571875.0,571875.0,337531.45124999905,0.033753145124999905,-0.0008839595000000089,-8839.595000000088
2001-04-27,-20515.457500000026,551525.0,-551525.0,317015.99374999903,0.0317015993749999,-0.002935505250000011,-29355.052500000107
2001-04-30,-7024.999999999977,558550.0,-558550.0,309990.99374999903,0.030999099374999905,-0.003638005250000011,-36380.05250000011
2001-05-02,-6869.575000000168,565250.0,565250.0,303121.41874999885,0.030312141874999886,-0.004324962750000029,-43249.62750000029
2001-05-03,-7442.392499999983,557975.0,-557975.0,295679.0262499989,0.02956790262499989,-0.005069202000000025,-50692.02000000025
2001-05-04,-3049.9999999999545,561025.0,-561025.0,292629.02624999895,0.029262902624999896,-0.00537420200000002,-53742.02000000019
2001-05-07,-2350.0000000000227,563375.0,-563375.0,290279.02624999895,0.029027902624999893,-0.00560920200000002,-56092.02000000019
2001-05-08,-6846.015000000079,570050.0,570050.0,283433.0112499989,0.028343301124999887,-0.006293803500000026,-62938.035000000265
2001-05-09,-3349.999999999909,566700.0,566700.0,280083.011249999,0.0280083011249999,-0.006628803500000015,-66288.03500000015
2001-05-10,-2275.000000000091,564425.0,564425.0,277808.0112499989,0.027780801124999886,-0.006856303500000027,-68563.03500000027
2001-05-11,-2843.5249999999996,561750.0,-561750.0,274964.48624999885,0.027496448624999885,-0.007140656000000029,-71406.56000000029
2001-05-14,0.0,561750.0,-561750.0,274964.48624999885,0.027496448624999885,-0.007140656000000029,-71406.56000000029
2001-05-15,500.0,561250.0,-561250.0,275464.48624999885,0.027546448624999886,-0.0070906560000000285,-70906.56000000029
2001-05-16,-1549.9999999999545,562800.0,-562800.0,273914.4862499989,0.02739144862499989,-0.007245656000000023,-72456.56000000023
2001-05-17,-12422.515000000203,575050.0,575050.0,261491.97124999872,0.02614919712499987,-0.008487907500000043,-84879.07500000042
2001-05-18,-1625.0,573425.0,573425.0,259866.97124999872,0.02598669712499987,-0.008650407500000042,-86504.07500000042
2001-05-21,-324.9999999999318,573100.0,573100.0,259541.97124999878,0.025954197124999877,-0.008682907500000036,-86829.07500000036
2001-05-22,3600.0000000000227,576700.0,576700.0,263141.9712499988,0.02631419712499988,-0.008322907500000035,-83229.07500000036
2001-05-23,6949.999999999932,583650.0,583650.0,270091.9712499987,0.027009197124999874,-0.007627907500000042,-76279.07500000042
2001-05-24,-774.9999999999773,582875.0,582875.0,269316.9712499987,0.026931697124999873,-0.007705407500000042,-77054.07500000042
2001-05-25,1975.0000000000227,584850.0,584850.0,271291.9712499987,0.027129197124999872,-0.007507907500000042,-75079.07500000042
2001-05-28,7649.999999999977,592500.0,592500.0,278941.9712499987,0.02789419712499987,-0.006742907500000042,-67429.07500000042
2001-05-29,1274.9999999999773,593775.0,593775.0,280216.9712499987,0.028021697124999873,-0.006615407500000042,-66154.07500000042
2001-05-30,-7375.0,586400.0,586400.0,272841.9712499987,0.02728419712499987,-0.007352907500000042,-73529.07500000042
2001-05-31,-2449.999999999932,583950.0,583950.0,270391.9712499988,0.02703919712499988,-0.007597907500000036,-75979.07500000036
2001-06-01,-17320.040000000063,566800.0,-566800.0,253071.9312499987,0.02530719312499987,-0.009329911500000043,-93299.11500000043
2001-06-04,6024.999999999977,560775.0,-560775.0,259096.93124999868,0.02590969312499987,-0.008727411500000046,-87274.11500000046
2001-06-05,1100.0000000000227,559675.0,-559675.0,260196.9312499987,0.02601969312499987,-0.008617411500000043,-86174.11500000043
2001-06-06,1824.9999999999318,557850.0,-557850.0,262021.93124999866,0.026202193124999867,-0.008434911500000048,-84349.11500000049
2001-06-07,750.0,557100.0,-557100.0,262771.9312499986,0.026277193124999862,-0.008359911500000051,-83599.11500000051
2001-06-08,-6824.999999999932,563925.0,-563925.0,255946.93124999868,0.02559469312499987,-0.009042411500000045,-90424.11500000046
2001-06-11,724.999999999909,563200.0,-563200.0,256671.9312499986,0.02566719312499986,-0.008969911500000054,-89699.11500000054
2001-06-12,1375.0,561825.0,-561825.0,258046.9312499986,0.02580469312499986,-0.008832411500000054,-88324.11500000054
2001-06-13,-1299.9999999999545,563125.0,-563125.0,256746.93124999866,0.025674693124999867,-0.008962411500000048,-89624.11500000049
2001-06-14,9149.999999999978,553975.0,-553975.0,265896.9312499986,0.026589693124999862,-0.008047411500000051,-80474.11500000051
2001-06-15,7950.0000000000455,546025.0,-546025.0,273846.9312499987,0.02738469312499987,-0.007252411500000046,-72524.11500000046
2001-06-18,5324.999999999932,540700.0,-540700.0,279171.9312499986,0.02791719312499986,-0.006719911500000051,-67199.11500000051
2001-06-19,-6574.999999999932,547275.0,-547275.0,272596.9312499987,0.02725969312499987,-0.007377411500000045,-73774.11500000046
2001-06-20,975.0000000000227,546300.0,-546300.0,273571.9312499987,0.02735719312499987,-0.007279911500000046,-72799.11500000046
2001-06-21,1174.9999999999545,545125.0,-545125.0,274746.9312499986,0.027474693124999863,-0.007162411500000051,-71624.11500000051
2001-06-22,1899.9999999999773,543225.0,-543225.0,276646.9312499986,0.027664693124999862,-0.006972411500000051,-69724.11500000051
2001-06-25,8875.0,534350.0,-534350.0,285521.9312499986,0.02855219312499986,-0.006084911500000051,-60849.115000000515
2001-06-26,-13839.407500000107,548025.0,548025.0,271682.52374999854,0.027168252374999854,-0.00746885225000006,-74688.5225000006
2001-06-27,-1250.0,546775.0,546775.0,270432.52374999854,0.027043252374999854,-0.0075938522500000605,-75938.5225000006
2001-06-28,225.00000000002274,547000.0,547000.0,270657.52374999854,0.027065752374999853,-0.0075713522500000605,-75713.5225000006
2001-06-29,10000.0,557000.0,557000.0,280657.52374999854,0.028065752374999853,-0.0065713522500000605,-65713.5225000006
2001-07-02,-6000.0,551000.0,551000.0,274657.52374999854,0.027465752374999854,-0.00717135225000006,-71713.5225000006
2001-07-03,-14660.949999999957,536500.0,-536500.0,259996.57374999858,0.02599965737499986,-0.008637447250000055,-86374.47250000056
2001-07-04,450.0000000000455,536050.0,-536050.0,260446.57374999864,0.026044657374999863,-0.00859244725000005,-85924.4725000005
2001-07-05,-950.0000000000455,537000.0,-537000.0,259496.57374999858,0.02594965737499986,-0.008687447250000056,-86874.47250000056
2001-07-06,2399.9999999999773,534600.0,-534600.0,261896.57374999856,0.026189657374999856,-0.00844744725000006,-84474.47250000059
2001-07-09,4475.000000000023,530125.0,-530125.0,266371.5737499986,0.02663715737499986,-0.007999947250000056,-79999.47250000056
2001-07-10,-7750.0,537875.0,-537875.0,258621.57374999858,0.025862157374999858,-0.008774947250000055,-87749.47250000056
2001-07-11,-1674.9999999999545,539550.0,-539550.0,256946.57374999864,0.025694657374999864,-0.00894244725000005,-89424.4725000005
2001-07-12,-11615.300000000161,551000.0,551000.0,245331.27374999848,0.02453312737499985,-0.010103977250000066,-101039.77250000066
2001-07-13,-1850.0000000000227,549150.0,549150.0,243481.27374999845,0.024348127374999844,-0.010288977250000069,-102889.77250000069
2001-07-16,-475.00000000002274,548675.0,548675.0,243006.27374999842,0.024300627374999842,-0.010336477250000071,-103364.77250000072
2001-07-17,325.0000000000455,549000.0,549000.0,243331.27374999848,0.024333127374999847,-0.010303977250000066,-103039.77250000066
2001-07-18,-3649.9999999999773,545350.0,545350.0,239681.2737499985,0.02396812737499985,-0.010668977250000064,-106689.77250000063
2001-07-19,-100.00000000002274,545250.0,545250.0,239581.27374999848,0.023958127374999846,-0.010678977250000067,-106789.77250000066
2001-07-20,-6986.527499999966,538425.0,-538425.0,232594.7462499985,0.023259474624999853,-0.011377630000000062,-113776.30000000063
2001-07-23,849.999999999909,537575.0,-537575.0,233444.74624999842,0.023344474624999844,-0.01129263000000007,-112926.30000000072
2001-07-24,100.00000000002274,537475.0,-537475.0,233544.74624999845,0.023354474624999847,-0.01128263000000007,-112826.30000000069
2001-07-25,4825.0000000000455,532650.0,-532650.0,238369.7462499985,0.02383697462499985,-0.010800130000000062,-108001.30000000063
2001-07-26,5399.999999999977,527250.0,-527250.0,243769.74624999848,0.02437697462499985,-0.010260130000000065,-102601.30000000066
2001-07-27,-1149.9999999999773,528400.0,-528400.0,242619.7462499985,0.024261974624999853,-0.010375130000000062,-103751.30000000063
2001-07-30,-2800.000000000068,531200.0,-531200.0,239819.74624999845,0.023981974624999847,-0.010655130000000068,-106551.30000000069
2001-07-31,-2824.999999999932,534025.0,-534025.0,236994.7462499985,0.023699474624999852,-0.010937630000000063,-109376.30000000063
2001-08-01,4024.9999999999773,530000.0,-530000.0,241019.74624999848,0.02410197462499985,-0.010535130000000066,-105351.30000000066
2001-08-02,-4735.3725000000395,534575.0,534575.0,236284.37374999846,0.023628437374999846,-0.011008667250000069,-110086.67250000068
2001-08-03,1949.9999999999318,536525.0,536525.0,238234.3737499984,0.02382343737499984,-0.010813667250000073,-108136.67250000074
2001-08-06,-924.9999999999545,535600.0,535600.0,237309.37374999846,0.023730937374999844,-0.010906167250000069,-109061.67250000068
2001-08-07,-1375.0,534225.0,534225.0,235934.37374999846,0.023593437374999846,-0.011043667250000068,-110436.67250000068
2001-08-08,-1800.0000000000682,532425.0,532425.0,234134.3737499984,0.02341343737499984,-0.011223667250000074,-112236.67250000074
2001-08-09,625.0,533050.0,533050.0,234759.3737499984,0.02347593737499984,-0.011161167250000074,-111611.67250000074
2001-08-10,115.00250000017331,533325.0,-533325.0,234874.37624999858,0.023487437624999857,-0.011149667000000056,-111496.67000000057
2001-08-13,1375.0,531950.0,-531950.0,236249.37624999858,0.023624937624999856,-0.011012167000000057,-110121.67000000057
2001-08-14,-5886.302500000056,537675.0,537675.0,230363.07374999853,0.023036307374999853,-0.011600797250000062,-116007.97250000061
2001-08-16,750.0,538425.0,538425.0,231113.07374999853,0.02311130737499985,-0.011525797250000061,-115257.97250000061
2001-08-17,-2724.999999999909,535700.0,535700.0,228388.0737499986,0.02283880737499986,-0.011798297250000053,-117982.97250000053
2001-08-20,-2310.0650000001224,533550.0,-533550.0,226078.0087499985,0.02260780087499985,-0.012029303750000065,-120293.03750000065
2001-08-21,-525.000000000091,534075.0,-534075.0,225553.0087499984,0.02255530087499984,-0.012081803750000073,-120818.03750000073
2001-08-23,-1060.492500000123,534975.0,534975.0,224492.5162499983,0.02244925162499983,-0.012187853000000083,-121878.53000000084
2001-08-24,174.99999999995453,535150.0,535150.0,224667.51624999824,0.022466751624999823,-0.01217035300000009,-121703.5300000009
2001-08-27,1375.0,536525.0,536525.0,226042.51624999824,0.022604251624999825,-0.01203285300000009,-120328.5300000009
2001-08-28,-1074.9999999999318,535450.0,535450.0,224967.5162499983,0.02249675162499983,-0.012140353000000085,-121403.53000000084
2001-08-29,-985.3875000001153,534625.0,-534625.0,223982.12874999817,0.022398212874999816,-0.012238891750000097,-122388.91750000097
2001-08-30,2549.9999999999545,532075.0,-532075.0,226532.1287499981,0.02265321287499981,-0.011983891750000104,-119838.91750000103
2001-08-31,2575.0000000000455,529500.0,-529500.0,229107.12874999817,0.022910712874999815,-0.011726391750000098,-117263.91750000097
2001-09-03,3049.9999999999545,526450.0,-526450.0,232157.1287499981,0.02321571287499981,-0.011421391750000103,-114213.91750000103
2001-09-04,-1424.9999999999545,527875.0,-527875.0,230732.12874999817,0.02307321287499982,-0.011563891750000097,-115638.91750000097
2001-09-05,3575.0000000000455,524300.0,-524300.0,234307.12874999823,0.023430712874999822,-0.011206391750000091,-112063.91750000091
2001-09-06,3724.999999999909,520575.00000000006,-520575.00000000006,238032.12874999814,0.023803212874999813,-0.0108338917500001,-108338.917500001
2001-09-07,-349.99999999990905,520924.99999999994,-520924.99999999994,237682.12874999823,0.023768212874999823,-0.010868891750000092,-108688.91750000091
2001-09-10,1099.999999999909,519825.00000000006,-519825.00000000006,238782.12874999814,0.023878212874999815,-0.0107588917500001,-107588.917500001
2001-09-11,3975.0000000000227,515850.0,-515850.0,242757.12874999817,0.024275712874999817,-0.010361391750000098,-103613.91750000097
2001-09-12,22850.000000000022,493000.0,-493000.0,265607.12874999817,0.026560712874999816,-0.008076391750000097,-80763.91750000097
2001-09-13,5324.999999999989,487675.0,-487675.0,270932.12874999817,0.027093212874999818,-0.007543891750000097,-75438.91750000097
2001-09-14,26000.0,461675.0,-461675.0,296932.12874999817,0.029693212874999816,-0.004943891750000097,-49438.91750000097
2001-09-17,28925.00000000001,432750.0,-432750.0,325857.12874999817,0.03258571287499982,-0.0020513917500000972,-20513.91750000097
2001-09-18,-18350.000000000022,451100.0,-451100.0,307507.12874999817,0.03075071287499982,-0.003886391750000097,-38863.91750000097
2001-09-19,-4949.999999999989,456050.0,-456050.0,302557.12874999817,0.030255712874999816,-0.004381391750000097,-43813.91750000097
2001-09-20,7775.000000000035,448275.0,-448275.0,310332.1287499982,0.031033212874999824,-0.0036038917500000912,-36038.91750000091
2001-09-21,20574.99999999999,427700.0,-427700.0,330907.1287499982,0.033090712874999824,-0.0015463917500000914,-15463.917500000913
2001-09-24,-8150.000000000035,435850.0,-435850.0,322757.12874999817,0.032275712874999814,-0.002361391750000097,-23613.91750000097
2001-09-25,4975.000000000023,430875.0,-430875.0,327732.12874999817,0.03277321287499982,-0.001863891750000097,-18638.91750000097
2001-09-26,-5975.000000000023,436850.0,-436850.0,321757.12874999817,0.03217571287499982,-0.002461391750000097,-24613.91750000097
2001-09-27,-8283.500000000116,445000.0,445000.0,313473.62874999805,0.031347362874999805,-0.0032897417500001086,-32897.41750000109
2001-09-28,9350.000000000022,454350.0,454350.0,322823.62874999805,0.032282362874999804,-0.002354741750000109,-23547.417500001087
2001-10-01,-6875.0,447475.0,447475.0,315948.62874999805,0.0315948628749998,-0.0030422417500001087,-30422.417500001087
2001-10-03,-3250.0,444225.0,444225.0,312698.62874999805,0.031269862874999804,-0.003367241750000109,-33672.41750000109
2001-10-04,8649.999999999978,452875.0,452875.0,321348.62874999805,0.0321348628749998,-0.0025022417500001086,-25022.417500001087
2001-10-05,-1250.0,451625.0,451625.0,320098.62874999805,0.03200986287499981,-0.0026272417500001087,-26272.417500001087
